task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
kayak/hotels/prg_high_score_budget/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Are there any highly-rated hotels (score 9.0+) in Prague for {dateRange} that are cheaper than $188? If hotel options are found, respond with: 'Yes, there is at least one option' followed by the details. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""prague""], ""min_score"": 9.0, ""max_price"": 188.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""next Friday""}}",real,kayak,travel,hotels,hard,null,null,validation,null
kayak/hotels/prg_premium_floor_score/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""I have a large budget. Are there any premium hotels in Prague for {dateRange} that cost over $235 and have a review score of at least 8.8? If hotel options are found, respond with: 'Yes, there is at least one option' followed by the hotel. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""prague""], ""min_score"": 8.8, ""min_price"": 235.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""second week of next month""}}",real,kayak,travel,hotels,hard,null,null,validation,null
kayak/hotels/prg_great_deal_score/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Find a great deal: Are there any hotels in Prague with a rating of 8.5 or above for {dateRange} that cost under $174? If hotel options are found, respond with: 'Yes, there is at least one option' followed by the hotel and price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""prague""], ""min_score"": 8.5, ""max_price"": 174.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""upcoming Monday""}}",real,kayak,travel,hotels,medium,null,null,validation,null
kayak/hotels/prg_standard_4star/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Just checking standard options: Are there any 4-star hotels in Prague with a score of 8.0+ for {dateRange}? If hotel options are found, respond with: 'Yes, there is at least one option' followed by the hotel name. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""prague""], ""min_stars"": 4, ""min_score"": 8.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""next Thursday""}}",real,kayak,travel,hotels,easy,null,null,validation,null
kayak/hotels/prg_absolute_perfection/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""I am looking for absolute perfection. Are there any hotels in Prague for {dateRange} with a near-perfect review score of 9.5 or higher? If hotel options are found, respond with: 'Yes, there is at least one option' followed by the hotel and price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""prague""], ""min_score"": 9.5}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""next Saturday""}}",real,kayak,travel,hotels,hard,null,null,validation,null
kayak/hotels/prg_triple_constraint/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Let's combine some filters: Are there any 4-star hotels in Prague for {dateRange} with a review score of at least 8.6, but priced under $200? If hotel options are found, respond with: 'Yes, there is at least one option' followed by the hotel and price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""prague""], ""min_stars"": 4, ""min_score"": 8.6, ""max_price"": 200.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""next Sunday""}}",real,kayak,travel,hotels,hard,null,null,validation,null
kayak/hotels/sea_extreme_budget/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Are there any hotels in Seattle for {dateRange} that cost less than $106? If hotel options are found, respond with: 'Yes, there is at least one option' followed by the hotel name. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""seattle""], ""max_price"": 106.0}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""next Wednesday""}}",real,kayak,travel,hotels,easy,null,null,validation,null
kayak/hotels/sea_budget_3star/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Please find me a 3-star hotel or higher in Seattle for {dateRange} that is priced under $129. If hotel options are found, respond with: 'Yes, there is at least one option' followed by the hotel name and price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""seattle""], ""min_stars"": 3, ""max_price"": 129.0}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""upcoming Friday""}}",real,kayak,travel,hotels,medium,null,null,validation,null
kayak/hotels/sea_high_score_budget/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""I'm looking for a highly rated stay. Are there any hotels in Seattle for {dateRange} with a review score of 8.5 or higher that are under $235? If hotel options are found, respond with: 'Yes, there is at least one option' followed by the details. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""seattle""], ""min_score"": 8.5, ""max_price"": 235.0}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""next Friday""}}",real,kayak,travel,hotels,medium,null,null,validation,null
kayak/hotels/sea_price_bracket/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Can you check if there are any hotels in Seattle for {dateRange} priced strictly between $200 and $224? If hotel options are found, respond with: 'Yes, there is at least one option' followed by the hotel name and price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""seattle""], ""min_price"": 200.0, ""max_price"": 224.0}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""next Sunday""}}",real,kayak,travel,hotels,hard,null,null,validation,null
kayak/hotels/sea_luxury_high_score/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""I want a luxury experience. Are there any 4-star hotels in Seattle for {dateRange} with a review score of 8.5 or above? If hotel options are found, respond with: 'Yes, there is at least one option' followed by the hotel name. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""seattle""], ""min_stars"": 4, ""min_score"": 8.5}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""first week of next month""}}",real,kayak,travel,hotels,hard,null,null,validation,null
kayak/hotels/sea_premium_floor_score/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Look for premium options: Are there any 3-star or higher hotels in Seattle for {dateRange} with a score of at least 8.3 that cost over $224? If hotel options are found, respond with: 'Yes, there is at least one option' and the price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""seattle""], ""min_stars"": 3, ""min_score"": 8.3, ""min_price"": 224.0}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""upcoming Monday""}}",real,kayak,travel,hotels,hard,null,null,validation,null
kayak/hotels/sea_standard_4star/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Just checking standard options: Are there any 4-star hotels in Seattle for {dateRange} priced under $282? If hotel options are found, respond with: 'Yes, there is at least one option' followed by the hotel name. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""cities"": [""seattle""], ""min_stars"": 4, ""max_price"": 282.0}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""next Thursday""}}",real,kayak,travel,hotels,medium,null,null,validation,null
kayak/cars/rsw_extreme_budget/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Are there any car rentals picking up at Fort Myers (RSW) on {dateRange} that cost less than $82? If options are found, respond with: 'Yes, there is at least one option' followed by the car details. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""pickup_locations"": [""fort myers"", ""rsw""], ""max_price"": 82.0}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Tuesday""}}",real,kayak,travel,cars,easy,null,null,validation,null
kayak/cars/rsw_5_passengers_budget/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Check Kayak for me: Are there any car rentals picking up in Fort Myers (RSW) for {dateRange} that can seat at least 5 passengers and cost under $129? If options are found, respond with: 'Yes, there is at least one option' followed by the car name and price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""pickup_locations"": [""fort myers"", ""rsw""], ""min_passengers"": 5, ""max_price"": 129.0}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""upcoming Friday""}}",real,kayak,travel,cars,medium,null,null,validation,null
kayak/cars/rsw_price_bracket/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""I need a rental car. Are there any options picking up at Fort Myers (RSW) on {dateRange} priced strictly between $118 and $176? If options are found, respond with: 'Yes, there is at least one option' followed by the car and price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""pickup_locations"": [""fort myers"", ""rsw""], ""min_price"": 118.0, ""max_price"": 176.0}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""first week of next month""}}",real,kayak,travel,cars,hard,null,null,validation,null
kayak/cars/rsw_7_passengers/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""I am traveling with a large group. Are there any car rentals picking up in Fort Myers (RSW) on {dateRange} that can accommodate at least 7 passengers? If options are found, respond with: 'Yes, there is at least one option' followed by the details. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""pickup_locations"": [""fort myers"", ""rsw""], ""min_passengers"": 7}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Wednesday""}}",real,kayak,travel,cars,medium,null,null,validation,null
kayak/cars/rsw_premium_floor/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Please search Kayak: Are there any luxury car type rentals picking up in Fort Myers (RSW) on {dateRange} that cost over $200? If options are found, respond with: 'Yes, there is at least one option' followed by the car and price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""pickup_locations"": [""fort myers"", ""rsw""], ""min_price"": 200.0}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Thursday""}}",real,kayak,travel,cars,hard,null,null,validation,null
kayak/cars/rsw_5_passengers_bracket/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Are there any rental cars picking up at Fort Myers (RSW) on {dateRange} that seat at least 5 passengers and are priced strictly between $176 and $212? If options are found, respond with: 'Yes, there is at least one option' followed by the car and price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""pickup_locations"": [""fort myers"", ""rsw""], ""min_passengers"": 5, ""min_price"": 176.0, ""max_price"": 212.0}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Sunday""}}",real,kayak,travel,cars,hard,null,null,validation,null
kayak/cars/rsw_4_passengers_budget/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""Just checking SUV options: Are there any car rentals for at least 4 passengers picking up in Fort Myers (RSW) for {dateRange} priced under $94? If options are found, respond with: 'Yes, there is at least one option' followed by the car name. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""pickup_locations"": [""fort myers"", ""rsw""], ""min_passengers"": 4, ""max_price"": 94.0}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Monday""}}",real,kayak,travel,cars,medium,null,null,validation,null
kayak/cars/rsw_luxury_high_budget/101,"{""_target_"": ""navi_bench.kayak.kayak_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.kayak.com/"", ""task"": ""I want absolute luxury with no budget constraints. Are there any luxury rental cars picking up in Fort Myers (RSW) for {dateRange} priced strictly above $235? If options are found, respond with: 'Yes, there is at least one option' followed by the car and price. If no options are found, respond with exactly: 'No options found'."", ""queries"": [[{""pickup_locations"": [""fort myers"", ""rsw""], ""min_price"": 235.0}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""next Saturday""}}",real,kayak,travel,cars,hard,null,null,validation,null
